INPUT_TABLE,,,,,,,,
Variable ID,,,,,,,,
StubTechRESSecondaryOutput,,,,,,,,
,,,,,,,,
region,supplysector,subsector,stub.technology,year,res.secondary.output,output.ratio,pMult,new.vintage.only
WA,electricity,wind,wind,2075,ELEC_RPS,1,1,1
WA,electricity,wind,wind_storage,2075,ELEC_RPS,1,1,1
WA,electricity,solar,PV,2075,ELEC_RPS,1,1,1
WA,electricity,solar,PV_storage,2075,ELEC_RPS,1,1,1
WA,electricity,solar,CSP,2075,ELEC_RPS,1,1,1
WA,electricity,solar,CSP_storage,2075,ELEC_RPS,1,1,1
WA,electricity,geothermal,geothermal,2075,ELEC_RPS,1,1,1
WA,elect_td_bld,rooftop_pv,rooftop_pv,2075,ELEC_RPS,1,1,1
WI,electricity,biomass,biomass (conv),2075,ELEC_RPS,1,1,1
WI,electricity,biomass,biomass (conv CCS),2075,ELEC_RPS,1,1,1
WI,electricity,biomass,biomass (IGCC),2075,ELEC_RPS,1,1,1
WI,electricity,biomass,biomass (IGCC CCS),2075,ELEC_RPS,1,1,1
WI,electricity,wind,wind,2075,ELEC_RPS,1,1,1
WI,electricity,wind,wind_storage,2075,ELEC_RPS,1,1,1
WI,electricity,solar,PV,2075,ELEC_RPS,1,1,1
WI,electricity,solar,PV_storage,2075,ELEC_RPS,1,1,1
WI,electricity,solar,CSP,2075,ELEC_RPS,1,1,1
WI,electricity,solar,CSP_storage,2075,ELEC_RPS,1,1,1
WI,elect_td_bld,rooftop_pv,rooftop_pv,2075,ELEC_RPS,1,1,1
WV,electricity,biomass,biomass (conv),2075,ELEC_RPS,1,1,1
WV,electricity,biomass,biomass (conv CCS),2075,ELEC_RPS,1,1,1
WV,electricity,biomass,biomass (IGCC),2075,ELEC_RPS,1,1,1
WV,electricity,biomass,biomass (IGCC CCS),2075,ELEC_RPS,1,1,1
WV,electricity,wind,wind,2075,ELEC_RPS,1,1,1
WV,electricity,wind,wind_storage,2075,ELEC_RPS,1,1,1
WV,electricity,solar,PV,2075,ELEC_RPS,1,1,1
WV,electricity,solar,PV_storage,2075,ELEC_RPS,1,1,1
WV,electricity,solar,CSP,2075,ELEC_RPS,1,1,1
WV,electricity,solar,CSP_storage,2075,ELEC_RPS,1,1,1
WV,elect_td_bld,rooftop_pv,rooftop_pv,2075,ELEC_RPS,1,1,1
WY,electricity,biomass,biomass (conv),2075,ELEC_RPS,1,1,1
WY,electricity,biomass,biomass (conv CCS),2075,ELEC_RPS,1,1,1
WY,electricity,biomass,biomass (IGCC),2075,ELEC_RPS,1,1,1
WY,electricity,biomass,biomass (IGCC CCS),2075,ELEC_RPS,1,1,1
WY,electricity,wind,wind,2075,ELEC_RPS,1,1,1
WY,electricity,wind,wind_storage,2075,ELEC_RPS,1,1,1
WY,electricity,solar,PV,2075,ELEC_RPS,1,1,1
WY,electricity,solar,PV_storage,2075,ELEC_RPS,1,1,1
WY,electricity,solar,CSP,2075,ELEC_RPS,1,1,1
WY,electricity,solar,CSP_storage,2075,ELEC_RPS,1,1,1
WY,electricity,geothermal,geothermal,2075,ELEC_RPS,1,1,1
WY,elect_td_bld,rooftop_pv,rooftop_pv,2075,ELEC_RPS,1,1,1
AK,electricity,biomass,biomass (conv),2080,ELEC_RPS,1,1,1
AK,electricity,biomass,biomass (conv CCS),2080,ELEC_RPS,1,1,1
AK,electricity,biomass,biomass (IGCC),2080,ELEC_RPS,1,1,1
AK,electricity,biomass,biomass (IGCC CCS),2080,ELEC_RPS,1,1,1
AK,electricity,wind,wind,2080,ELEC_RPS,1,1,1
AK,electricity,wind,wind_storage,2080,ELEC_RPS,1,1,1
AK,electricity,solar,PV,2080,ELEC_RPS,1,1,1
AK,electricity,solar,PV_storage,2080,ELEC_RPS,1,1,1
AK,electricity,solar,CSP,2080,ELEC_RPS,1,1,1
AK,electricity,solar,CSP_storage,2080,ELEC_RPS,1,1,1
AK,electricity,geothermal,geothermal,2080,ELEC_RPS,1,1,1
AK,elect_td_bld,rooftop_pv,rooftop_pv,2080,ELEC_RPS,1,1,1
AL,electricity,biomass,biomass (conv),2080,ELEC_RPS,1,1,1
AL,electricity,biomass,biomass (conv CCS),2080,ELEC_RPS,1,1,1
AL,electricity,biomass,biomass (IGCC),2080,ELEC_RPS,1,1,1
AL,electricity,biomass,biomass (IGCC CCS),2080,ELEC_RPS,1,1,1
AL,electricity,wind,wind,2080,ELEC_RPS,1,1,1
AL,electricity,wind,wind_storage,2080,ELEC_RPS,1,1,1
AL,electricity,solar,PV,2080,ELEC_RPS,1,1,1
AL,electricity,solar,PV_storage,2080,ELEC_RPS,1,1,1
AL,electricity,solar,CSP,2080,ELEC_RPS,1,1,1
AL,electricity,solar,CSP_storage,2080,ELEC_RPS,1,1,1
AL,elect_td_bld,rooftop_pv,rooftop_pv,2080,ELEC_RPS,1,1,1
AR,electricity,biomass,biomass (conv),2080,ELEC_RPS,1,1,1
AR,electricity,biomass,biomass (conv CCS),2080,ELEC_RPS,1,1,1
AR,electricity,biomass,biomass (IGCC),2080,ELEC_RPS,1,1,1
AR,electricity,biomass,biomass (IGCC CCS),2080,ELEC_RPS,1,1,1
AR,electricity,wind,wind,2080,ELEC_RPS,1,1,1
AR,electricity,wind,wind_storage,2080,ELEC_RPS,1,1,1
AR,electricity,solar,PV,2080,ELEC_RPS,1,1,1
AR,electricity,solar,PV_storage,2080,ELEC_RPS,1,1,1
AR,electricity,solar,CSP,2080,ELEC_RPS,1,1,1
AR,electricity,solar,CSP_storage,2080,ELEC_RPS,1,1,1
AR,elect_td_bld,rooftop_pv,rooftop_pv,2080,ELEC_RPS,1,1,1
AZ,electricity,biomass,biomass (conv),2080,ELEC_RPS,1,1,1
AZ,electricity,biomass,biomass (conv CCS),2080,ELEC_RPS,1,1,1
AZ,electricity,biomass,biomass (IGCC),2080,ELEC_RPS,1,1,1
AZ,electricity,biomass,biomass (IGCC CCS),2080,ELEC_RPS,1,1,1
AZ,electricity,wind,wind,2080,ELEC_RPS,1,1,1
AZ,electricity,wind,wind_storage,2080,ELEC_RPS,1,1,1
AZ,electricity,solar,PV,2080,ELEC_RPS,1,1,1
AZ,electricity,solar,PV_storage,2080,ELEC_RPS,1,1,1
AZ,electricity,solar,CSP,2080,ELEC_RPS,1,1,1
AZ,electricity,solar,CSP_storage,2080,ELEC_RPS,1,1,1
AZ,electricity,geothermal,geothermal,2080,ELEC_RPS,1,1,1
AZ,elect_td_bld,rooftop_pv,rooftop_pv,2080,ELEC_RPS,1,1,1
CA,electricity,biomass,biomass (conv),2080,ELEC_RPS,1,1,1
CA,electricity,biomass,biomass (conv CCS),2080,ELEC_RPS,1,1,1
CA,electricity,biomass,biomass (IGCC),2080,ELEC_RPS,1,1,1
CA,electricity,biomass,biomass (IGCC CCS),2080,ELEC_RPS,1,1,1
CA,electricity,wind,wind,2080,ELEC_RPS,1,1,1
CA,electricity,wind,wind_storage,2080,ELEC_RPS,1,1,1
CA,electricity,solar,PV,2080,ELEC_RPS,1,1,1
CA,electricity,solar,PV_storage,2080,ELEC_RPS,1,1,1
CA,electricity,solar,CSP,2080,ELEC_RPS,1,1,1
CA,electricity,solar,CSP_storage,2080,ELEC_RPS,1,1,1
CA,electricity,geothermal,geothermal,2080,ELEC_RPS,1,1,1
CA,elect_td_bld,rooftop_pv,rooftop_pv,2080,ELEC_RPS,1,1,1
CO,electricity,biomass,biomass (conv),2080,ELEC_RPS,1,1,1
CO,electricity,biomass,biomass (conv CCS),2080,ELEC_RPS,1,1,1
CO,electricity,biomass,biomass (IGCC),2080,ELEC_RPS,1,1,1
CO,electricity,biomass,biomass (IGCC CCS),2080,ELEC_RPS,1,1,1
CO,electricity,wind,wind,2080,ELEC_RPS,1,1,1
CO,electricity,wind,wind_storage,2080,ELEC_RPS,1,1,1
CO,electricity,solar,PV,2080,ELEC_RPS,1,1,1
CO,electricity,solar,PV_storage,2080,ELEC_RPS,1,1,1
CO,electricity,solar,CSP,2080,ELEC_RPS,1,1,1
CO,electricity,solar,CSP_storage,2080,ELEC_RPS,1,1,1
CO,electricity,geothermal,geothermal,2080,ELEC_RPS,1,1,1
CO,elect_td_bld,rooftop_pv,rooftop_pv,2080,ELEC_RPS,1,1,1
CT,electricity,biomass,biomass (conv),2080,ELEC_RPS,1,1,1
CT,electricity,biomass,biomass (conv CCS),2080,ELEC_RPS,1,1,1
CT,electricity,biomass,biomass (IGCC),2080,ELEC_RPS,1,1,1
CT,electricity,biomass,biomass (IGCC CCS),2080,ELEC_RPS,1,1,1
CT,electricity,wind,wind,2080,ELEC_RPS,1,1,1
CT,electricity,wind,wind_storage,2080,ELEC_RPS,1,1,1
CT,electricity,solar,PV,2080,ELEC_RPS,1,1,1
CT,electricity,solar,PV_storage,2080,ELEC_RPS,1,1,1
CT,electricity,solar,CSP,2080,ELEC_RPS,1,1,1
CT,electricity,solar,CSP_storage,2080,ELEC_RPS,1,1,1
CT,elect_td_bld,rooftop_pv,rooftop_pv,2080,ELEC_RPS,1,1,1
DC,electricity,biomass,biomass (conv),2080,ELEC_RPS,1,1,1
DC,electricity,biomass,biomass (conv CCS),2080,ELEC_RPS,1,1,1
DC,electricity,biomass,biomass (IGCC),2080,ELEC_RPS,1,1,1
DC,electricity,biomass,biomass (IGCC CCS),2080,ELEC_RPS,1,1,1
DC,electricity,wind,wind,2080,ELEC_RPS,1,1,1
DC,electricity,wind,wind_storage,2080,ELEC_RPS,1,1,1
DC,electricity,solar,PV,2080,ELEC_RPS,1,1,1
DC,electricity,solar,PV_storage,2080,ELEC_RPS,1,1,1
DC,electricity,solar,CSP,2080,ELEC_RPS,1,1,1
DC,electricity,solar,CSP_storage,2080,ELEC_RPS,1,1,1
DC,elect_td_bld,rooftop_pv,rooftop_pv,2080,ELEC_RPS,1,1,1
DE,electricity,biomass,biomass (conv),2080,ELEC_RPS,1,1,1
DE,electricity,biomass,biomass (conv CCS),2080,ELEC_RPS,1,1,1
DE,electricity,biomass,biomass (IGCC),2080,ELEC_RPS,1,1,1
DE,electricity,biomass,biomass (IGCC CCS),2080,ELEC_RPS,1,1,1
DE,electricity,wind,wind,2080,ELEC_RPS,1,1,1
DE,electricity,wind,wind_storage,2080,ELEC_RPS,1,1,1
DE,electricity,solar,PV,2080,ELEC_RPS,1,1,1
DE,electricity,solar,PV_storage,2080,ELEC_RPS,1,1,1
DE,electricity,solar,CSP,2080,ELEC_RPS,1,1,1
DE,electricity,solar,CSP_storage,2080,ELEC_RPS,1,1,1
DE,elect_td_bld,rooftop_pv,rooftop_pv,2080,ELEC_RPS,1,1,1
FL,electricity,biomass,biomass (conv),2080,ELEC_RPS,1,1,1
FL,electricity,biomass,biomass (conv CCS),2080,ELEC_RPS,1,1,1
FL,electricity,biomass,biomass (IGCC),2080,ELEC_RPS,1,1,1
FL,electricity,biomass,biomass (IGCC CCS),2080,ELEC_RPS,1,1,1
FL,electricity,wind,wind,2080,ELEC_RPS,1,1,1
FL,electricity,wind,wind_storage,2080,ELEC_RPS,1,1,1
FL,electricity,solar,PV,2080,ELEC_RPS,1,1,1
FL,electricity,solar,PV_storage,2080,ELEC_RPS,1,1,1
FL,electricity,solar,CSP,2080,ELEC_RPS,1,1,1
FL,electricity,solar,CSP_storage,2080,ELEC_RPS,1,1,1
FL,elect_td_bld,rooftop_pv,rooftop_pv,2080,ELEC_RPS,1,1,1
GA,electricity,biomass,biomass (conv),2080,ELEC_RPS,1,1,1
GA,electricity,biomass,biomass (conv CCS),2080,ELEC_RPS,1,1,1
GA,electricity,biomass,biomass (IGCC),2080,ELEC_RPS,1,1,1
GA,electricity,biomass,biomass (IGCC CCS),2080,ELEC_RPS,1,1,1
GA,electricity,wind,wind,2080,ELEC_RPS,1,1,1
GA,electricity,wind,wind_storage,2080,ELEC_RPS,1,1,1
GA,electricity,solar,PV,2080,ELEC_RPS,1,1,1
GA,electricity,solar,PV_storage,2080,ELEC_RPS,1,1,1
GA,electricity,solar,CSP,2080,ELEC_RPS,1,1,1
GA,electricity,solar,CSP_storage,2080,ELEC_RPS,1,1,1
GA,elect_td_bld,rooftop_pv,rooftop_pv,2080,ELEC_RPS,1,1,1
HI,electricity,biomass,biomass (conv),2080,ELEC_RPS,1,1,1
HI,electricity,biomass,biomass (conv CCS),2080,ELEC_RPS,1,1,1
HI,electricity,biomass,biomass (IGCC),2080,ELEC_RPS,1,1,1
HI,electricity,biomass,biomass (IGCC CCS),2080,ELEC_RPS,1,1,1
HI,electricity,wind,wind,2080,ELEC_RPS,1,1,1
HI,electricity,wind,wind_storage,2080,ELEC_RPS,1,1,1
HI,electricity,solar,PV,2080,ELEC_RPS,1,1,1
HI,electricity,solar,PV_storage,2080,ELEC_RPS,1,1,1
HI,electricity,solar,CSP,2080,ELEC_RPS,1,1,1
HI,electricity,solar,CSP_storage,2080,ELEC_RPS,1,1,1
HI,electricity,geothermal,geothermal,2080,ELEC_RPS,1,1,1
HI,elect_td_bld,rooftop_pv,rooftop_pv,2080,ELEC_RPS,1,1,1
IA,electricity,biomass,biomass (conv),2080,ELEC_RPS,1,1,1
IA,electricity,biomass,biomass (conv CCS),2080,ELEC_RPS,1,1,1
IA,electricity,biomass,biomass (IGCC),2080,ELEC_RPS,1,1,1
IA,electricity,biomass,biomass (IGCC CCS),2080,ELEC_RPS,1,1,1
IA,electricity,wind,wind,2080,ELEC_RPS,1,1,1
IA,electricity,wind,wind_storage,2080,ELEC_RPS,1,1,1
IA,electricity,solar,PV,2080,ELEC_RPS,1,1,1
IA,electricity,solar,PV_storage,2080,ELEC_RPS,1,1,1
IA,electricity,solar,CSP,2080,ELEC_RPS,1,1,1
IA,electricity,solar,CSP_storage,2080,ELEC_RPS,1,1,1
IA,elect_td_bld,rooftop_pv,rooftop_pv,2080,ELEC_RPS,1,1,1
ID,electricity,biomass,biomass (conv),2080,ELEC_RPS,1,1,1
ID,electricity,biomass,biomass (conv CCS),2080,ELEC_RPS,1,1,1
ID,electricity,biomass,biomass (IGCC),2080,ELEC_RPS,1,1,1
ID,electricity,biomass,biomass (IGCC CCS),2080,ELEC_RPS,1,1,1
ID,electricity,wind,wind,2080,ELEC_RPS,1,1,1
ID,electricity,wind,wind_storage,2080,ELEC_RPS,1,1,1
ID,electricity,solar,PV,2080,ELEC_RPS,1,1,1
ID,electricity,solar,PV_storage,2080,ELEC_RPS,1,1,1
ID,electricity,solar,CSP,2080,ELEC_RPS,1,1,1
ID,electricity,solar,CSP_storage,2080,ELEC_RPS,1,1,1
ID,electricity,geothermal,geothermal,2080,ELEC_RPS,1,1,1
ID,elect_td_bld,rooftop_pv,rooftop_pv,2080,ELEC_RPS,1,1,1
IL,electricity,biomass,biomass (conv),2080,ELEC_RPS,1,1,1
IL,electricity,biomass,biomass (conv CCS),2080,ELEC_RPS,1,1,1
IL,electricity,biomass,biomass (IGCC),2080,ELEC_RPS,1,1,1
IL,electricity,biomass,biomass (IGCC CCS),2080,ELEC_RPS,1,1,1
IL,electricity,wind,wind,2080,ELEC_RPS,1,1,1
IL,electricity,wind,wind_storage,2080,ELEC_RPS,1,1,1
IL,electricity,solar,PV,2080,ELEC_RPS,1,1,1
IL,electricity,solar,PV_storage,2080,ELEC_RPS,1,1,1
IL,electricity,solar,CSP,2080,ELEC_RPS,1,1,1
IL,electricity,solar,CSP_storage,2080,ELEC_RPS,1,1,1
IL,elect_td_bld,rooftop_pv,rooftop_pv,2080,ELEC_RPS,1,1,1
IN,electricity,biomass,biomass (conv),2080,ELEC_RPS,1,1,1
IN,electricity,biomass,biomass (conv CCS),2080,ELEC_RPS,1,1,1
IN,electricity,biomass,biomass (IGCC),2080,ELEC_RPS,1,1,1
IN,electricity,biomass,biomass (IGCC CCS),2080,ELEC_RPS,1,1,1
IN,electricity,wind,wind,2080,ELEC_RPS,1,1,1
IN,electricity,wind,wind_storage,2080,ELEC_RPS,1,1,1
IN,electricity,solar,PV,2080,ELEC_RPS,1,1,1
IN,electricity,solar,PV_storage,2080,ELEC_RPS,1,1,1
IN,electricity,solar,CSP,2080,ELEC_RPS,1,1,1
IN,electricity,solar,CSP_storage,2080,ELEC_RPS,1,1,1
IN,elect_td_bld,rooftop_pv,rooftop_pv,2080,ELEC_RPS,1,1,1
KS,electricity,biomass,biomass (conv),2080,ELEC_RPS,1,1,1
KS,electricity,biomass,biomass (conv CCS),2080,ELEC_RPS,1,1,1
KS,electricity,biomass,biomass (IGCC),2080,ELEC_RPS,1,1,1
KS,electricity,biomass,biomass (IGCC CCS),2080,ELEC_RPS,1,1,1
KS,electricity,wind,wind,2080,ELEC_RPS,1,1,1
KS,electricity,wind,wind_storage,2080,ELEC_RPS,1,1,1
KS,electricity,solar,PV,2080,ELEC_RPS,1,1,1
KS,electricity,solar,PV_storage,2080,ELEC_RPS,1,1,1
KS,electricity,solar,CSP,2080,ELEC_RPS,1,1,1
KS,electricity,solar,CSP_storage,2080,ELEC_RPS,1,1,1
KS,elect_td_bld,rooftop_pv,rooftop_pv,2080,ELEC_RPS,1,1,1
KY,electricity,biomass,biomass (conv),2080,ELEC_RPS,1,1,1
KY,electricity,biomass,biomass (conv CCS),2080,ELEC_RPS,1,1,1
KY,electricity,biomass,biomass (IGCC),2080,ELEC_RPS,1,1,1
KY,electricity,biomass,biomass (IGCC CCS),2080,ELEC_RPS,1,1,1
KY,electricity,wind,wind,2080,ELEC_RPS,1,1,1
KY,electricity,wind,wind_storage,2080,ELEC_RPS,1,1,1
KY,electricity,solar,PV,2080,ELEC_RPS,1,1,1
KY,electricity,solar,PV_storage,2080,ELEC_RPS,1,1,1
KY,electricity,solar,CSP,2080,ELEC_RPS,1,1,1
KY,electricity,solar,CSP_storage,2080,ELEC_RPS,1,1,1
KY,elect_td_bld,rooftop_pv,rooftop_pv,2080,ELEC_RPS,1,1,1
LA,electricity,biomass,biomass (conv),2080,ELEC_RPS,1,1,1
LA,electricity,biomass,biomass (conv CCS),2080,ELEC_RPS,1,1,1
LA,electricity,biomass,biomass (IGCC),2080,ELEC_RPS,1,1,1
LA,electricity,biomass,biomass (IGCC CCS),2080,ELEC_RPS,1,1,1
LA,electricity,wind,wind,2080,ELEC_RPS,1,1,1
LA,electricity,wind,wind_storage,2080,ELEC_RPS,1,1,1
LA,electricity,solar,PV,2080,ELEC_RPS,1,1,1
LA,electricity,solar,PV_storage,2080,ELEC_RPS,1,1,1
LA,electricity,solar,CSP,2080,ELEC_RPS,1,1,1
LA,electricity,solar,CSP_storage,2080,ELEC_RPS,1,1,1
LA,elect_td_bld,rooftop_pv,rooftop_pv,2080,ELEC_RPS,1,1,1
MA,electricity,biomass,biomass (conv),2080,ELEC_RPS,1,1,1
MA,electricity,biomass,biomass (conv CCS),2080,ELEC_RPS,1,1,1
MA,electricity,biomass,biomass (IGCC),2080,ELEC_RPS,1,1,1
MA,electricity,biomass,biomass (IGCC CCS),2080,ELEC_RPS,1,1,1
MA,electricity,wind,wind,2080,ELEC_RPS,1,1,1
MA,electricity,wind,wind_storage,2080,ELEC_RPS,1,1,1
MA,electricity,solar,PV,2080,ELEC_RPS,1,1,1
MA,electricity,solar,PV_storage,2080,ELEC_RPS,1,1,1
MA,electricity,solar,CSP,2080,ELEC_RPS,1,1,1
MA,electricity,solar,CSP_storage,2080,ELEC_RPS,1,1,1
MA,elect_td_bld,rooftop_pv,rooftop_pv,2080,ELEC_RPS,1,1,1
MD,electricity,biomass,biomass (conv),2080,ELEC_RPS,1,1,1
MD,electricity,biomass,biomass (conv CCS),2080,ELEC_RPS,1,1,1
MD,electricity,biomass,biomass (IGCC),2080,ELEC_RPS,1,1,1
MD,electricity,biomass,biomass (IGCC CCS),2080,ELEC_RPS,1,1,1
MD,electricity,wind,wind,2080,ELEC_RPS,1,1,1
MD,electricity,wind,wind_storage,2080,ELEC_RPS,1,1,1
MD,electricity,solar,PV,2080,ELEC_RPS,1,1,1
MD,electricity,solar,PV_storage,2080,ELEC_RPS,1,1,1
MD,electricity,solar,CSP,2080,ELEC_RPS,1,1,1
MD,electricity,solar,CSP_storage,2080,ELEC_RPS,1,1,1
MD,elect_td_bld,rooftop_pv,rooftop_pv,2080,ELEC_RPS,1,1,1
ME,electricity,biomass,biomass (conv),2080,ELEC_RPS,1,1,1
ME,electricity,biomass,biomass (conv CCS),2080,ELEC_RPS,1,1,1
ME,electricity,biomass,biomass (IGCC),2080,ELEC_RPS,1,1,1
ME,electricity,biomass,biomass (IGCC CCS),2080,ELEC_RPS,1,1,1
ME,electricity,wind,wind,2080,ELEC_RPS,1,1,1
ME,electricity,wind,wind_storage,2080,ELEC_RPS,1,1,1
ME,electricity,solar,PV,2080,ELEC_RPS,1,1,1
ME,electricity,solar,PV_storage,2080,ELEC_RPS,1,1,1
ME,electricity,solar,CSP,2080,ELEC_RPS,1,1,1
ME,electricity,solar,CSP_storage,2080,ELEC_RPS,1,1,1
ME,elect_td_bld,rooftop_pv,rooftop_pv,2080,ELEC_RPS,1,1,1
MI,electricity,biomass,biomass (conv),2080,ELEC_RPS,1,1,1
MI,electricity,biomass,biomass (conv CCS),2080,ELEC_RPS,1,1,1
MI,electricity,biomass,biomass (IGCC),2080,ELEC_RPS,1,1,1
MI,electricity,biomass,biomass (IGCC CCS),2080,ELEC_RPS,1,1,1
MI,electricity,wind,wind,2080,ELEC_RPS,1,1,1
MI,electricity,wind,wind_storage,2080,ELEC_RPS,1,1,1
MI,electricity,solar,PV,2080,ELEC_RPS,1,1,1
MI,electricity,solar,PV_storage,2080,ELEC_RPS,1,1,1
MI,electricity,solar,CSP,2080,ELEC_RPS,1,1,1
MI,electricity,solar,CSP_storage,2080,ELEC_RPS,1,1,1
MI,elect_td_bld,rooftop_pv,rooftop_pv,2080,ELEC_RPS,1,1,1
MN,electricity,biomass,biomass (conv),2080,ELEC_RPS,1,1,1
MN,electricity,biomass,biomass (conv CCS),2080,ELEC_RPS,1,1,1
MN,electricity,biomass,biomass (IGCC),2080,ELEC_RPS,1,1,1
MN,electricity,biomass,biomass (IGCC CCS),2080,ELEC_RPS,1,1,1
MN,electricity,wind,wind,2080,ELEC_RPS,1,1,1
MN,electricity,wind,wind_storage,2080,ELEC_RPS,1,1,1
MN,electricity,solar,PV,2080,ELEC_RPS,1,1,1
MN,electricity,solar,PV_storage,2080,ELEC_RPS,1,1,1
MN,electricity,solar,CSP,2080,ELEC_RPS,1,1,1
MN,electricity,solar,CSP_storage,2080,ELEC_RPS,1,1,1
MN,elect_td_bld,rooftop_pv,rooftop_pv,2080,ELEC_RPS,1,1,1
MO,electricity,biomass,biomass (conv),2080,ELEC_RPS,1,1,1
MO,electricity,biomass,biomass (conv CCS),2080,ELEC_RPS,1,1,1
MO,electricity,biomass,biomass (IGCC),2080,ELEC_RPS,1,1,1
MO,electricity,biomass,biomass (IGCC CCS),2080,ELEC_RPS,1,1,1
MO,electricity,wind,wind,2080,ELEC_RPS,1,1,1
MO,electricity,wind,wind_storage,2080,ELEC_RPS,1,1,1
MO,electricity,solar,PV,2080,ELEC_RPS,1,1,1
MO,electricity,solar,PV_storage,2080,ELEC_RPS,1,1,1
MO,electricity,solar,CSP,2080,ELEC_RPS,1,1,1
MO,electricity,solar,CSP_storage,2080,ELEC_RPS,1,1,1
MO,elect_td_bld,rooftop_pv,rooftop_pv,2080,ELEC_RPS,1,1,1
MS,electricity,biomass,biomass (conv),2080,ELEC_RPS,1,1,1
MS,electricity,biomass,biomass (conv CCS),2080,ELEC_RPS,1,1,1
MS,electricity,biomass,biomass (IGCC),2080,ELEC_RPS,1,1,1
MS,electricity,biomass,biomass (IGCC CCS),2080,ELEC_RPS,1,1,1
MS,electricity,wind,wind,2080,ELEC_RPS,1,1,1
MS,electricity,wind,wind_storage,2080,ELEC_RPS,1,1,1
MS,electricity,solar,PV,2080,ELEC_RPS,1,1,1
MS,electricity,solar,PV_storage,2080,ELEC_RPS,1,1,1
MS,electricity,solar,CSP,2080,ELEC_RPS,1,1,1
MS,electricity,solar,CSP_storage,2080,ELEC_RPS,1,1,1
MS,elect_td_bld,rooftop_pv,rooftop_pv,2080,ELEC_RPS,1,1,1
MT,electricity,biomass,biomass (conv),2080,ELEC_RPS,1,1,1
MT,electricity,biomass,biomass (conv CCS),2080,ELEC_RPS,1,1,1
MT,electricity,biomass,biomass (IGCC),2080,ELEC_RPS,1,1,1
MT,electricity,biomass,biomass (IGCC CCS),2080,ELEC_RPS,1,1,1
MT,electricity,wind,wind,2080,ELEC_RPS,1,1,1
MT,electricity,wind,wind_storage,2080,ELEC_RPS,1,1,1
MT,electricity,solar,PV,2080,ELEC_RPS,1,1,1
MT,electricity,solar,PV_storage,2080,ELEC_RPS,1,1,1
MT,electricity,solar,CSP,2080,ELEC_RPS,1,1,1
MT,electricity,solar,CSP_storage,2080,ELEC_RPS,1,1,1
MT,electricity,geothermal,geothermal,2080,ELEC_RPS,1,1,1
MT,elect_td_bld,rooftop_pv,rooftop_pv,2080,ELEC_RPS,1,1,1
NC,electricity,biomass,biomass (conv),2080,ELEC_RPS,1,1,1
NC,electricity,biomass,biomass (conv CCS),2080,ELEC_RPS,1,1,1
NC,electricity,biomass,biomass (IGCC),2080,ELEC_RPS,1,1,1
NC,electricity,biomass,biomass (IGCC CCS),2080,ELEC_RPS,1,1,1
NC,electricity,wind,wind,2080,ELEC_RPS,1,1,1
NC,electricity,wind,wind_storage,2080,ELEC_RPS,1,1,1
NC,electricity,solar,PV,2080,ELEC_RPS,1,1,1
NC,electricity,solar,PV_storage,2080,ELEC_RPS,1,1,1
NC,electricity,solar,CSP,2080,ELEC_RPS,1,1,1
NC,electricity,solar,CSP_storage,2080,ELEC_RPS,1,1,1
NC,elect_td_bld,rooftop_pv,rooftop_pv,2080,ELEC_RPS,1,1,1
ND,electricity,biomass,biomass (conv),2080,ELEC_RPS,1,1,1
ND,electricity,biomass,biomass (conv CCS),2080,ELEC_RPS,1,1,1
ND,electricity,biomass,biomass (IGCC),2080,ELEC_RPS,1,1,1
ND,electricity,biomass,biomass (IGCC CCS),2080,ELEC_RPS,1,1,1
ND,electricity,wind,wind,2080,ELEC_RPS,1,1,1
ND,electricity,wind,wind_storage,2080,ELEC_RPS,1,1,1
ND,electricity,solar,PV,2080,ELEC_RPS,1,1,1
ND,electricity,solar,PV_storage,2080,ELEC_RPS,1,1,1
ND,electricity,solar,CSP,2080,ELEC_RPS,1,1,1
ND,electricity,solar,CSP_storage,2080,ELEC_RPS,1,1,1
ND,elect_td_bld,rooftop_pv,rooftop_pv,2080,ELEC_RPS,1,1,1
NE,electricity,biomass,biomass (conv),2080,ELEC_RPS,1,1,1
NE,electricity,biomass,biomass (conv CCS),2080,ELEC_RPS,1,1,1
NE,electricity,biomass,biomass (IGCC),2080,ELEC_RPS,1,1,1
NE,electricity,biomass,biomass (IGCC CCS),2080,ELEC_RPS,1,1,1
NE,electricity,wind,wind,2080,ELEC_RPS,1,1,1
NE,electricity,wind,wind_storage,2080,ELEC_RPS,1,1,1
NE,electricity,solar,PV,2080,ELEC_RPS,1,1,1
NE,electricity,solar,PV_storage,2080,ELEC_RPS,1,1,1
NE,electricity,solar,CSP,2080,ELEC_RPS,1,1,1
NE,electricity,solar,CSP_storage,2080,ELEC_RPS,1,1,1
NE,elect_td_bld,rooftop_pv,rooftop_pv,2080,ELEC_RPS,1,1,1
NH,electricity,biomass,biomass (conv),2080,ELEC_RPS,1,1,1
NH,electricity,biomass,biomass (conv CCS),2080,ELEC_RPS,1,1,1
NH,electricity,biomass,biomass (IGCC),2080,ELEC_RPS,1,1,1
NH,electricity,biomass,biomass (IGCC CCS),2080,ELEC_RPS,1,1,1
NH,electricity,wind,wind,2080,ELEC_RPS,1,1,1
NH,electricity,wind,wind_storage,2080,ELEC_RPS,1,1,1
NH,electricity,solar,PV,2080,ELEC_RPS,1,1,1
